palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
hijo,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pablo,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
ceccarelli,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
famosa,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
cancion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
acuerdan,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
